item_id_a	item_id_b	mode	action	is_directional	a_is_acting	score
511145.b0679	511145.b3947	activation	activation	f	f	606
511145.b0679	511145.b3947	binding		f	f	606
511145.b0679	511145.b3947	ptmod		f	f	606
511145.b0679	511145.b3949	activation	activation	f	f	205
511145.b0679	511145.b3949	binding		f	f	208
511145.b0679	511145.b3949	ptmod		f	f	205
511145.b0679	511145.b3950	activation	activation	f	f	201
511145.b0679	511145.b3950	binding		f	f	343
511145.b0679	511145.b3950	ptmod		f	f	201
511145.b0680	511145.b3309	reaction		t	f	278
511145.b0680	511145.b0026	binding		f	f	252
511145.b0680	511145.b0169	binding		f	f	278
511145.b0680	511145.b0169	catalysis		t	f	278
511145.b0680	511145.b0169	catalysis		t	t	278
511145.b0680	511145.b0169	reaction		f	f	278
511145.b0680	511145.b0169	reaction		t	f	278
511145.b0680	511145.b0169	reaction		t	t	278
511145.b0680	511145.b0194	binding		f	f	258
511145.b0680	511145.b0642	binding		f	f	252
511145.b0680	511145.b0838	binding		f	f	181
511145.b0680	511145.b0930	binding		f	f	268
511145.b0680	511145.b1210	binding		f	f	152
511145.b0680	511145.b1297	binding		f	f	163
511145.b0680	511145.b1454	binding		f	f	181
511145.b0680	511145.b1507	ptmod		t	f	401
511145.b0680	511145.b1635	binding		f	f	181
511145.b0680	511145.b1637	binding		f	f	183
511145.b0680	511145.b1804	activation	activation	t	f	197
511145.b0680	511145.b1804	catalysis		t	f	197
511145.b0680	511145.b1876	binding		f	f	222
511145.b0680	511145.b2114	binding		f	f	258
511145.b0680	511145.b2301	binding		f	f	181
511145.b0680	511145.b2302	binding		f	f	181
511145.b0680	511145.b2610	binding		f	f	278
511145.b0680	511145.b2610	reaction		f	f	181
511145.b0680	511145.b2610	reaction		t	f	181
511145.b0680	511145.b2610	reaction		t	t	181
511145.b0680	511145.b2890	binding		f	f	199
511145.b0680	511145.b2989	binding		f	f	181
511145.b0680	511145.b3165	binding		f	f	278
511145.b0680	511145.b3165	catalysis		t	f	278
511145.b0680	511145.b3165	catalysis		t	t	278
511145.b0680	511145.b3165	reaction		f	f	278
511145.b0680	511145.b3165	reaction		t	f	278
511145.b0680	511145.b3165	reaction		t	t	278
511145.b0680	511145.b3168	binding		f	f	278
511145.b0680	511145.b3168	reaction		f	f	278
511145.b0680	511145.b3168	reaction		t	f	278
511145.b0680	511145.b3168	reaction		t	t	278
511145.b0680	511145.b3212	binding		f	f	432
511145.b0680	511145.b3229	binding		f	f	181
511145.b0680	511145.b3231	binding		f	f	278
511145.b0680	511145.b3231	catalysis		t	f	278
511145.b0680	511145.b3231	catalysis		t	t	278
511145.b0680	511145.b3231	reaction		f	f	278
511145.b0680	511145.b3231	reaction		t	f	278
511145.b0680	511145.b3231	reaction		t	t	278
511145.b0680	511145.b3295	binding		f	f	152
511145.b0680	511145.b3296	binding		f	f	278
511145.b0680	511145.b3296	catalysis		t	f	278
511145.b0680	511145.b3296	catalysis		t	t	278
511145.b0680	511145.b3296	reaction		f	f	278
511145.b0680	511145.b3296	reaction		t	f	278
511145.b0680	511145.b3296	reaction		t	t	278
511145.b0680	511145.b3297	binding		f	f	278
511145.b0680	511145.b3297	catalysis		t	f	278
511145.b0680	511145.b3297	catalysis		t	t	278
511145.b0680	511145.b3297	reaction		f	f	278
511145.b0680	511145.b3297	reaction		t	f	278
511145.b0680	511145.b3297	reaction		t	t	278
511145.b0680	511145.b3298	binding		f	f	278
511145.b0680	511145.b3298	catalysis		t	f	278
511145.b0680	511145.b3298	catalysis		t	t	278
511145.b0680	511145.b3298	reaction		f	f	278
511145.b0680	511145.b3298	reaction		t	f	278
511145.b0680	511145.b3298	reaction		t	t	278
511145.b0680	511145.b3300	binding		f	f	181
511145.b0680	511145.b3300	reaction		f	f	181
511145.b0680	511145.b3300	reaction		t	f	181
511145.b0680	511145.b3300	reaction		t	t	181
511145.b0680	511145.b3301	binding		f	f	278
511145.b0680	511145.b3301	catalysis		t	f	278
511145.b0680	511145.b3301	catalysis		t	t	278
511145.b0680	511145.b3301	reaction		f	f	278
511145.b0680	511145.b3301	reaction		t	f	278
511145.b0680	511145.b3301	reaction		t	t	278
511145.b0680	511145.b3302	binding		f	f	278
511145.b0680	511145.b3302	catalysis		t	f	278
511145.b0680	511145.b3302	catalysis		t	t	278
511145.b0680	511145.b3302	reaction		f	f	278
511145.b0680	511145.b3302	reaction		t	f	278
511145.b0680	511145.b3302	reaction		t	t	278
511145.b0680	511145.b3303	binding		f	f	278
511145.b0680	511145.b3303	catalysis		t	f	278
511145.b0680	511145.b3303	catalysis		t	t	278
511145.b0680	511145.b3303	reaction		f	f	278
511145.b0680	511145.b3303	reaction		t	f	278
511145.b0680	511145.b3303	reaction		t	t	278
511145.b0680	511145.b3304	binding		f	f	278
511145.b0680	511145.b3304	catalysis		t	f	278
511145.b0680	511145.b3304	catalysis		t	t	278
511145.b0680	511145.b3304	reaction		f	f	278
511145.b0680	511145.b3304	reaction		t	f	278
511145.b0680	511145.b3304	reaction		t	t	278
511145.b0680	511145.b3305	binding		f	f	278
511145.b0680	511145.b3305	catalysis		t	f	278
511145.b0680	511145.b3305	catalysis		t	t	278
511145.b0680	511145.b3305	reaction		f	f	278
511145.b0680	511145.b3305	reaction		t	f	278
511145.b0680	511145.b3305	reaction		t	t	278
511145.b0680	511145.b3306	binding		f	f	252
511145.b0680	511145.b3306	catalysis		t	f	252
511145.b0680	511145.b3306	catalysis		t	t	252
511145.b0680	511145.b3306	reaction		f	f	252
511145.b0680	511145.b3306	reaction		t	f	252
511145.b0680	511145.b3306	reaction		t	t	252
511145.b0680	511145.b3307	binding		f	f	278
511145.b0680	511145.b3307	catalysis		t	f	278
511145.b0680	511145.b3307	catalysis		t	t	278
511145.b0680	511145.b3307	reaction		f	f	278
511145.b0680	511145.b3307	reaction		t	f	278
511145.b0680	511145.b3307	reaction		t	t	278
511145.b0680	511145.b3308	binding		f	f	278
511145.b0680	511145.b3308	catalysis		t	f	278
511145.b0680	511145.b3308	catalysis		t	t	278
511145.b0680	511145.b3308	reaction		f	f	278
511145.b0680	511145.b3308	reaction		t	f	278
511145.b0680	511145.b3308	reaction		t	t	278
511145.b0680	511145.b3309	binding		f	f	278
511145.b0680	511145.b3309	catalysis		t	f	278
511145.b0680	511145.b3309	catalysis		t	t	278
511145.b0680	511145.b3309	reaction		f	f	278
511145.b0680	511145.b3315	catalysis		t	f	278
511145.b0680	511145.b3315	catalysis		t	t	278
511145.b0680	511145.b3315	reaction		f	f	278
511145.b0680	511145.b3315	reaction		t	f	278
511145.b0680	511145.b3315	reaction		t	t	278
511145.b0680	511145.b3316	binding		f	f	278
511145.b0680	511145.b3316	catalysis		t	f	278
511145.b0680	511145.b3316	catalysis		t	t	278
511145.b0680	511145.b3316	reaction		f	f	278
511145.b0680	511145.b3316	reaction		t	f	278
511145.b0680	511145.b3316	reaction		t	t	278
511145.b0680	511145.b3317	binding		f	f	278
511145.b0680	511145.b3317	catalysis		t	f	278
511145.b0680	511145.b3317	catalysis		t	t	278
511145.b0680	511145.b3317	reaction		f	f	278
511145.b0680	511145.b3317	reaction		t	f	278
511145.b0680	511145.b3317	reaction		t	t	278
511145.b0680	511145.b3318	binding		f	f	278
511145.b0680	511145.b3318	catalysis		t	f	278
511145.b0680	511145.b3318	catalysis		t	t	278
511145.b0680	511145.b3318	reaction		f	f	278
511145.b0680	511145.b3318	reaction		t	f	278
511145.b0680	511145.b3318	reaction		t	t	278
511145.b0680	511145.b3319	binding		f	f	278
511145.b0680	511145.b3319	catalysis		t	f	278
511145.b0680	511145.b3319	catalysis		t	t	278
511145.b0680	511145.b3319	reaction		f	f	278
511145.b0680	511145.b3319	reaction		t	f	278
511145.b0680	511145.b3319	reaction		t	t	278
511145.b0680	511145.b3320	binding		f	f	278
511145.b0680	511145.b3320	catalysis		t	f	278
511145.b0680	511145.b3320	catalysis		t	t	278
511145.b0680	511145.b3320	reaction		f	f	278
511145.b0680	511145.b3320	reaction		t	f	278
511145.b0680	511145.b3320	reaction		t	t	278
511145.b0680	511145.b3321	binding		f	f	278
511145.b0680	511145.b3321	catalysis		t	f	278
511145.b0680	511145.b3321	catalysis		t	t	278
511145.b0680	511145.b3321	reaction		f	f	278
511145.b0680	511145.b3321	reaction		t	f	278
511145.b0680	511145.b3321	reaction		t	t	278
511145.b0680	511145.b3340	binding		f	f	161
511145.b0680	511145.b3340	reaction		f	f	177
511145.b0680	511145.b3340	reaction		t	f	177
511145.b0680	511145.b3340	reaction		t	t	177
511145.b0680	511145.b3341	binding		f	f	278
511145.b0680	511145.b3341	catalysis		t	f	278
511145.b0680	511145.b3341	catalysis		t	t	278
511145.b0680	511145.b3341	reaction		f	f	278
511145.b0680	511145.b3341	reaction		t	f	278
511145.b0680	511145.b3341	reaction		t	t	278
511145.b0680	511145.b3342	binding		f	f	278
511145.b0680	511145.b3342	catalysis		t	f	278
511145.b0680	511145.b3342	catalysis		t	t	278
511145.b0680	511145.b3342	reaction		f	f	278
511145.b0680	511145.b3342	reaction		t	f	278
511145.b0680	511145.b3342	reaction		t	t	278
511145.b0680	511145.b3384	binding		f	f	265
511145.b0680	511145.b3464	binding		f	f	181
511145.b0680	511145.b3464	reaction		f	f	181
511145.b0680	511145.b3464	reaction		t	f	181
511145.b0680	511145.b3464	reaction		t	t	181
511145.b0680	511145.b3590	binding		f	f	181
511145.b0680	511145.b3590	catalysis		t	f	181
511145.b0680	511145.b3590	catalysis		t	t	181
511145.b0680	511145.b3590	reaction		f	f	181
511145.b0680	511145.b3590	reaction		t	f	181
511145.b0680	511145.b3590	reaction		t	t	181
511145.b0680	511145.b3592	binding		f	f	181
511145.b0680	511145.b3870	binding		f	f	163
511145.b0680	511145.b3983	binding		f	f	278
511145.b0680	511145.b3983	catalysis		t	f	278
511145.b0680	511145.b3983	catalysis		t	t	278
511145.b0680	511145.b3983	reaction		f	f	278
511145.b0680	511145.b3983	reaction		t	f	278
511145.b0680	511145.b3983	reaction		t	t	278
511145.b0680	511145.b3984	binding		f	f	278
511145.b0680	511145.b3984	catalysis		t	f	278
511145.b0680	511145.b3984	catalysis		t	t	278
511145.b0680	511145.b3984	reaction		f	f	278
511145.b0680	511145.b3984	reaction		t	f	278
511145.b0680	511145.b3984	reaction		t	t	278
511145.b0680	511145.b3985	binding		f	f	278
511145.b0680	511145.b3985	catalysis		t	f	278
511145.b0680	511145.b3985	catalysis		t	t	278
511145.b0680	511145.b3985	reaction		f	f	278
511145.b0680	511145.b3985	reaction		t	f	278
511145.b0680	511145.b3985	reaction		t	t	278
511145.b0680	511145.b4129	binding		f	f	199
511145.b0680	511145.b3309	reaction		t	t	278
511145.b0680	511145.b3310	binding		f	f	278
511145.b0680	511145.b3310	catalysis		t	f	278
511145.b0680	511145.b3310	catalysis		t	t	278
511145.b0680	511145.b3310	reaction		f	f	278
511145.b0680	511145.b3310	reaction		t	f	278
511145.b0680	511145.b3310	reaction		t	t	278
511145.b0680	511145.b3311	binding		f	f	278
511145.b0680	511145.b3311	catalysis		t	f	278
511145.b0680	511145.b3311	catalysis		t	t	278
511145.b0680	511145.b3311	reaction		f	f	278
511145.b0680	511145.b3311	reaction		t	f	278
511145.b0680	511145.b3311	reaction		t	t	278
511145.b0680	511145.b3312	binding		f	f	278
511145.b0680	511145.b3312	catalysis		t	f	278
511145.b0680	511145.b3312	catalysis		t	t	278
511145.b0680	511145.b3312	reaction		f	f	278
511145.b0680	511145.b3312	reaction		t	f	278
511145.b0680	511145.b3312	reaction		t	t	278
511145.b0680	511145.b3313	binding		f	f	278
511145.b0680	511145.b3313	catalysis		t	f	278
511145.b0680	511145.b3313	catalysis		t	t	278
511145.b0680	511145.b3313	reaction		f	f	278
511145.b0680	511145.b3313	reaction		t	f	278
511145.b0680	511145.b3313	reaction		t	t	278
511145.b0680	511145.b3314	binding		f	f	278
511145.b0680	511145.b3314	catalysis		t	f	278
511145.b0680	511145.b3314	catalysis		t	t	278
511145.b0680	511145.b3314	reaction		f	f	278
511145.b0680	511145.b3314	reaction		t	f	278
511145.b0680	511145.b3314	reaction		t	t	278
511145.b0680	511145.b3315	binding		f	f	278
511145.b0681	511145.b0552	binding		f	f	540
511145.b0681	511145.b0572	binding		f	f	557
511145.b0681	511145.b0929	binding		f	f	570
511145.b0681	511145.b0957	binding		f	f	555
511145.b0681	511145.b0983	binding		f	f	540
511145.b0681	511145.b1319	binding		f	f	540
511145.b0681	511145.b1377	binding		f	f	546
511145.b0681	511145.b1615	binding		f	f	540
511145.b0681	511145.b1967	binding		f	f	540
511145.b0681	511145.b2062	binding		f	f	540
511145.b0681	511145.b2215	binding		f	f	546
511145.b0681	511145.b3720	binding		f	f	556
511145.b0681	511145.b3875	binding		f	f	547
511145.b0681	511145.b3966	binding		f	f	540
511145.b0681	511145.b4036	binding		f	f	575
511145.b0681	511145.b4311	binding		f	f	547
511145.b0681	511145.b0241	binding		f	f	546
511145.b0681	511145.b0411	binding		f	f	570
511145.b0683	511145.b3942	expression	inhibition	t	t	181
511145.b0683	511145.b3942	expression		t	t	177
511145.b0683	511145.b3997	binding		f	f	194
511145.b0683	511145.b3997	binding	inhibition	t	f	185
511145.b0683	511145.b4382	binding		f	f	329
511145.b0683	511145.b2310	binding		f	f	152
511145.b0683	511145.b3781	binding		f	f	292
511145.b0684	511145.b2925	binding		f	f	185
511145.b0684	511145.b1004	binding		f	f	188
511145.b0686	511145.b0116	binding		f	f	209
511145.b0686	511145.b0335	binding		f	f	204
511145.b0686	511145.b1838	catalysis		t	t	190
511145.b0686	511145.b0049	catalysis		t	t	190
511145.b0686	511145.b2734	catalysis		t	t	190
511145.b0686	511145.b2463	binding		f	f	161
511145.b0686	511145.b0115	binding		f	f	252
511145.b0687	511145.b3702	binding		f	f	401
511145.b0687	511145.b3019	binding		f	f	851
511145.b0688	511145.b1854	reaction		t	f	169
511145.b0688	511145.b1854	reaction		t	t	169
511145.b0688	511145.b2042	binding		f	f	153
511145.b0688	511145.b2048	binding		f	f	237
511145.b0688	511145.b2048	reaction		t	f	237
511145.b0688	511145.b2048	reaction		t	t	237
511145.b0688	511145.b2388	binding		f	f	187
511145.b0688	511145.b2464	binding		f	f	216
511145.b0688	511145.b2465	binding		f	f	185
511145.b0688	511145.b2508	reaction		t	f	175
511145.b0688	511145.b2508	reaction		t	t	175
511145.b0688	511145.b2914	binding		f	f	206
511145.b0688	511145.b2935	binding		f	f	185
511145.b0688	511145.b3080	binding		f	f	581
511145.b0688	511145.b3080	reaction		t	f	553
511145.b0688	511145.b3080	reaction		t	t	553
511145.b0688	511145.b3176	binding		f	f	237
511145.b0688	511145.b3176	reaction		t	f	237
511145.b0688	511145.b3176	reaction		t	t	237
511145.b0688	511145.b3417	binding		f	f	345
511145.b0688	511145.b3417	reaction		t	f	345
511145.b0688	511145.b3417	reaction		t	t	345
511145.b0688	511145.b3428	binding		f	f	345
511145.b0688	511145.b3428	reaction		t	f	345
511145.b0688	511145.b3428	reaction		t	t	345
511145.b0688	511145.b3430	binding		f	f	177
511145.b0688	511145.b3752	binding		f	f	153
511145.b0688	511145.b3916	reaction		t	f	576
511145.b0688	511145.b3916	reaction		t	t	576
511145.b0688	511145.b3946	binding		f	f	216
511145.b0688	511145.b4025	binding		f	f	552
511145.b0688	511145.b4025	reaction		t	f	581
511145.b0688	511145.b4025	reaction		t	t	581
511145.b0688	511145.b1732	reaction		t	f	159
511145.b0688	511145.b1732	reaction		t	t	159
511145.b0688	511145.b1852	binding		f	f	309
511145.b0688	511145.b0008	binding		f	f	442
511145.b0688	511145.b0072	binding		f	f	371
511145.b0688	511145.b0134	binding		f	f	371
511145.b0688	511145.b0394	binding		f	f	183
511145.b0688	511145.b0755	reaction		t	f	192
511145.b0688	511145.b0755	reaction		t	t	192
511145.b0688	511145.b0825	binding		f	f	216
511145.b0688	511145.b1136	reaction		t	f	198
511145.b0688	511145.b1136	reaction		t	t	198
511145.b0688	511145.b1207	binding		f	f	150
511145.b0688	511145.b1236	binding		f	f	153
511145.b0688	511145.b1241	binding		f	f	179
511145.b0688	511145.b1676	reaction		t	f	169
511145.b0688	511145.b1676	reaction		t	t	169
511145.b0693	511145.b0023	binding		f	f	794
511145.b0693	511145.b3703	binding		f	f	794
511145.b0693	511145.b2965	binding		f	f	800
511145.b0694	511145.b0993	activation	activation	f	f	152
511145.b0694	511145.b0400	activation	activation	f	f	185
511145.b0694	511145.b0400	binding		f	f	175
511145.b0694	511145.b0400	inhibition	inhibition	f	f	185
511145.b0694	511145.b0400	ptmod		f	f	185
511145.b0694	511145.b0400	ptmod		t	f	183
511145.b0694	511145.b0438	inhibition	inhibition	f	f	151
511145.b0694	511145.b0695	activation	activation	f	f	952
511145.b0694	511145.b0695	binding		f	f	402
511145.b0694	511145.b0695	inhibition	inhibition	f	f	181
511145.b0694	511145.b0695	ptmod		f	f	952
511145.b0694	511145.b0695	ptmod		t	f	488
511145.b0694	511145.b0695	reaction		f	f	900
511145.b0694	511145.b0695	reaction		t	f	900
511145.b0694	511145.b0695	reaction		t	t	900
511145.b0694	511145.b0993	binding		f	f	152
511145.b0694	511145.b0993	inhibition	inhibition	f	f	152
511145.b0694	511145.b0993	ptmod		f	f	152
511145.b0694	511145.b0993	ptmod		t	f	152
511145.b0694	511145.b0993	ptmod		t	t	152
511145.b0694	511145.b1421	activation	activation	f	f	156
511145.b0694	511145.b1421	binding		f	f	156
511145.b0694	511145.b1421	inhibition	inhibition	f	f	156
511145.b0694	511145.b1421	ptmod		f	f	156
511145.b0694	511145.b1489	activation	activation	f	f	195
511145.b0694	511145.b1489	binding		f	f	195
511145.b0694	511145.b1489	inhibition	inhibition	f	f	195
511145.b0694	511145.b1489	ptmod		f	f	195
511145.b0694	511145.b1702	binding		f	f	150
511145.b0694	511145.b1794	activation	activation	f	f	256
511145.b0694	511145.b1794	binding		f	f	256
511145.b0694	511145.b1794	inhibition	inhibition	f	f	154
511145.b0694	511145.b1794	ptmod		f	f	256
511145.b0694	511145.b1881	inhibition	inhibition	f	f	173
511145.b0694	511145.b1881	ptmod		f	f	173
511145.b0694	511145.b1885	activation	activation	f	f	156
511145.b0694	511145.b1885	binding		f	f	156
511145.b0694	511145.b1885	inhibition	inhibition	f	f	156
511145.b0694	511145.b1885	ptmod		f	f	156
511145.b0694	511145.b1886	activation	activation	f	f	156
511145.b0694	511145.b1886	binding		f	f	156
511145.b0694	511145.b1886	inhibition	inhibition	f	f	156
511145.b0694	511145.b1886	ptmod		f	f	156
511145.b0694	511145.b1888	activation	activation	f	f	203
511145.b0694	511145.b1888	binding		f	f	203
511145.b0694	511145.b1888	ptmod		f	f	203
511145.b0694	511145.b1888	ptmod		t	f	187
511145.b0694	511145.b1946	inhibition	inhibition	f	f	161
511145.b0694	511145.b1946	ptmod		f	f	161
511145.b0694	511145.b2067	activation	activation	f	f	153
511145.b0694	511145.b2067	binding		f	f	153
511145.b0694	511145.b2067	inhibition	inhibition	f	f	153
511145.b0694	511145.b2067	ptmod		f	f	153
511145.b0694	511145.b2067	ptmod		t	f	153
511145.b0694	511145.b2370	activation	activation	f	f	211
511145.b0694	511145.b2370	binding		f	f	211
511145.b0694	511145.b2370	inhibition	inhibition	f	f	211
511145.b0694	511145.b2370	ptmod		f	f	211
511145.b0694	511145.b2370	ptmod		t	f	211
511145.b0694	511145.b2370	ptmod		t	t	153
511145.b0694	511145.b2556	ptmod		t	f	456
511145.b0694	511145.b2786	activation	activation	f	f	215
511145.b0694	511145.b2786	binding		f	f	215
511145.b0694	511145.b2786	inhibition	inhibition	f	f	188
511145.b0694	511145.b2786	ptmod		f	f	215
511145.b0694	511145.b2786	ptmod		t	f	213
511145.b0694	511145.b3026	activation	activation	f	f	816
511145.b0694	511145.b3026	ptmod		f	f	816
511145.b0694	511145.b3026	ptmod		t	f	475
511145.b0694	511145.b3072	activation	activation	f	f	156
511145.b0694	511145.b3072	binding		f	f	156
511145.b0694	511145.b3072	inhibition	inhibition	f	f	156
511145.b0694	511145.b3072	ptmod		f	f	156
511145.b0694	511145.b3210	activation	activation	f	f	194
511145.b0694	511145.b3210	binding		f	f	194
511145.b0694	511145.b3210	inhibition	inhibition	f	f	194
511145.b0694	511145.b3210	ptmod		f	f	194
511145.b0694	511145.b3210	ptmod		t	f	194
511145.b0694	511145.b3210	ptmod		t	t	153
511145.b0694	511145.b3404	activation	activation	f	f	153
511145.b0694	511145.b3404	binding		f	f	153
511145.b0694	511145.b3404	inhibition	inhibition	f	f	153
511145.b0694	511145.b3404	ptmod		f	f	153
511145.b0694	511145.b3404	ptmod		t	f	153
